15.624379383097741,63.49412000962937,65.38825970236695,1
0.621003402216036,43.33616263700466,43.340611870697934,1
8.331618860511558,25.968387049168552,26.685107139731077,0
89.07982571126806,10.755803637453331,97.60145898477573,0
45.57157926352575,62.54193820641234,84.02288168317814,0
89.07982571126806,10.755803637453331,91.88360299757555,0
0.621003402216036,43.33616263700466,36.48105227840395,0
70.21129490969827,49.05456751936045,85.65031539584729,1
89.07982571126806,10.755803637453331,89.72682241469018,1
71.03372054973927,67.1655745357379,97.75992971485923,1
31.53181579825983,35.899983885348604,55.26078669410418,0
70.21129490969827,49.05456751936045,91.71540732741894,0
70.21129490969827,49.05456751936045,85.65031539584729,1
31.53181579825983,35.899983885348604,47.781421604046876,1
71.03372054973927,67.1655745357379,96.24326545118029,0
35.02929155437202,68.40952674855036,76.85645462003713,1
40.997991142434955,93.50676898453936,102.09971167267412,1
31.53181579825983,35.899983885348604,55.0433065282497,0
0.621003402216036,43.33616263700466,46.27752644682816,0
0.621003402216036,43.33616263700466,39.44945224093413,0
89.07982571126806,10.755803637453331,89.72682241469018,1
31.53181579825983,35.899983885348604,47.781421604046876,1
35.02929155437202,68.40952674855036,76.85645462003713,1
89.07982571126806,10.755803637453331,90.53536109720032,0
89.07982571126806,10.755803637453331,84.94468366701504,0
45.57157926352575,62.54193820641234,77.38386699555993,1
40.997991142434955,93.50676898453936,92.310184211429,0
31.53181579825983,35.899983885348604,50.641334662739965,0
0.621003402216036,43.33616263700466,43.340611870697934,1
45.57157926352575,62.54193820641234,82.87630437828179,0
0.621003402216036,43.33616263700466,46.358866835257096,0
0.621003402216036,43.33616263700466,45.86213539017252,0
89.07982571126806,10.755803637453331,89.49294166944904,0
45.57157926352575,62.54193820641234,71.63906621737112,0
70.21129490969827,49.05456751936045,85.65031539584729,1
40.997991142434955,93.50676898453936,106.84788733248591,0
89.07982571126806,10.755803637453331,89.72682241469018,1
70.21129490969827,49.05456751936045,78.30326489718787,0
89.07982571126806,10.755803637453331,89.72682241469018,1
89.07982571126806,10.755803637453331,89.72682241469018,1
15.624379383097741,63.49412000962937,65.38825970236695,1
70.21129490969827,49.05456751936045,84.10811515645021,0
35.02929155437202,68.40952674855036,77.94562378581452,0
35.02929155437202,68.40952674855036,76.85645462003713,1
70.21129490969827,49.05456751936045,79.2143477967283,0
89.07982571126806,10.755803637453331,89.72682241469018,1
40.997991142434955,93.50676898453936,92.17742121595569,0
45.57157926352575,62.54193820641234,81.07015863390895,0
15.624379383097741,63.49412000962937,62.524442035905864,0
31.53181579825983,35.899983885348604,47.781421604046876,1
